Kernel,N,nnz,Sparsity,op_intensity_cpu,Memoria_MB,Tiempo_CPU_s,Energia_CPU_J,GFLOPS_CPU,BW_Medido_GBps,CPU_Cores,CPU_Freq,op_intensity_gpu,gpu_sm_count,gpu_freq_ghz,gpu_mem_gb,gpu_mem_bw_gbps,gpu_time_s,gpu_energy_j,gflops_GPU,BW_GPU,speedup
GEMM,1024,0,0.0,85.3333,25.1658,0.0167593322,3.40522,128.1366,1.5016,8,2.27,85.3333,24.0,1.112,24.0468,288.384,0.0144698,1.76946,148.411,1.73919,1.158228323819265
GEMM,1152,0,0.0,96.0,31.8505,0.026974946,5.0364,113.3514,1.1807,8,2.27,96.0,24.0,1.112,24.0468,288.384,0.0188809,2.16274,161.944,1.68691,1.4286896281427264
GEMM,1280,0,0.0,106.667,39.3216,0.0346722034,6.99743,120.9702,1.1341,8,2.27,106.667,24.0,1.112,24.0468,288.384,0.0253834,3.29951,165.238,1.5491,1.3659400789492344
GEMM,1408,0,0.0,117.333,47.5791,0.0422603758,8.7281,132.1005,1.1259,8,2.27,117.333,24.0,1.112,24.0468,288.384,0.0321002,3.41919,173.912,1.48221,1.316514408009919
GEMM,1536,0,0.0,128.0,56.6231,0.056910172,11.4602,127.3543,0.995,8,2.27,128.0,24.0,1.112,24.0468,288.384,0.0375119,4.58638,193.212,1.50947,1.5171231529194735
GEMM,1664,0,0.0,138.667,66.4535,0.0644221602,15.091,143.0391,1.0315,8,2.27,138.667,24.0,1.112,24.0468,288.384,0.049558,5.61634,185.941,1.34092,1.299934626094677
GEMM,1792,0,0.0,149.333,77.0703,0.0863072476,18.7278,133.3511,0.893,8,2.27,149.333,24.0,1.112,24.0468,288.384,0.0640162,7.05879,179.785,1.20392,1.348209478225824
GEMM,1920,0,0.0,160.0,88.4736,0.106796705,23.7863,132.5488,0.8284,8,2.27,160.0,24.0,1.112,24.0468,288.384,0.0765134,8.50078,185.011,1.15632,1.3957908680048203
GEMM,2048,0,0.0,170.667,100.6633,0.11638294,27.5213,147.615,0.8649,8,2.27,170.667,24.0,1.112,24.0468,288.384,0.0901351,11.0393,190.601,1.11681,1.2912055348027571
GEMM,2304,0,0.0,192.0,127.402,0.161750526,38.4841,151.2278,0.7876,8,2.27,192.0,24.0,1.112,24.0468,288.384,0.128224,14.8497,190.769,0.993589,1.2614684146493635
GEMM,2560,0,0.0,213.333,157.2864,0.225750758,53.3956,148.6349,0.6967,8,2.27,213.333,24.0,1.112,24.0468,288.384,0.173144,20.292,193.795,0.908416,1.303832405396664
GEMM,2816,0,0.0,234.667,190.3165,0.295813254,70.093,150.9768,0.6434,8,2.27,234.667,24.0,1.112,24.0468,288.384,0.233568,26.5436,191.211,0.814821,1.2664973540896014
GEMM,3072,0,0.0,256.0,226.4924,0.388239164,91.7653,149.3462,0.5834,8,2.27,256.0,24.0,1.112,24.0468,288.384,0.298694,34.1896,194.118,0.758275,1.2997889612780973
GEMM,3328,0,0.0,277.333,265.814,0.487117849,115.373,151.3373,0.5457,8,2.27,277.333,24.0,1.112,24.0468,288.384,0.381412,43.7098,193.279,0.69692,1.2771434800163604
GEMM,3584,0,0.0,298.667,308.2813,0.609795092,144.386,150.9907,0.5055,8,2.27,298.667,24.0,1.112,24.0468,288.384,0.470553,54.3094,195.67,0.655147,1.295911601881191
GEMM,3840,0,0.0,320.0,353.8944,0.745071375,176.268,151.9938,0.475,8,2.27,320.0,24.0,1.112,24.0468,288.384,0.580408,67.3866,195.115,0.609734,1.2837028004438256
GEMM,4096,0,0.0,341.333,402.6532,0.966362441,226.75,142.223,0.4167,8,2.27,341.333,24.0,1.112,24.0468,288.384,0.700908,81.7401,196.087,0.574473,1.378729363910813
GEMM,4608,0,0.0,384.0,509.6079,1.28944989,305.234,151.762,0.3952,8,2.27,384.0,24.0,1.112,24.0468,288.384,1.00557,116.971,194.606,0.506787,1.28230743757272
GEMM,5120,0,0.0,426.667,629.1456,1.7815425,421.855,150.6759,0.3531,8,2.27,426.667,24.0,1.112,24.0468,288.384,1.37172,159.886,195.692,0.458654,1.2987654185985478
GEMM,5632,0,0.0,469.333,761.2662,2.3554193,558.024,151.6875,0.3232,8,2.27,469.333,24.0,1.112,24.0468,288.384,1.82764,214.703,195.491,0.41653,1.2887764001663349
GEMM,6144,0,0.0,512.0,905.9697,3.11750127,736.68,148.7911,0.2906,8,2.27,512.0,24.0,1.112,24.0468,288.384,2.37266,280.021,195.5,0.381836,1.3139266772314615
GEMM,6656,0,0.0,554.667,1063.2561,3.8835705,920.51,151.8584,0.2738,8,2.27,554.667,24.0,1.112,24.0468,288.384,3.02115,359.659,195.208,0.351937,1.28546099995035
GEMM,7168,0,0.0,597.333,1233.1254,4.89986405,1159.49,150.328,0.2517,8,2.27,597.333,24.0,1.112,24.0468,288.384,3.76794,451.996,195.488,0.327268,1.3004092554552356
GEMM,7680,0,0.0,640.0,1415.5776,5.96950286,1414.99,151.7664,0.2371,8,2.27,640.0,24.0,1.112,24.0468,288.384,4.62937,561.105,195.701,0.305782,1.2894849320749908
GEMM,8192,0,0.0,682.667,1610.6127,7.45557015,1763.05,147.4752,0.216,8,2.27,682.667,24.0,1.112,24.0468,288.384,5.62099,688.752,195.608,0.286536,1.326380255079621
GEMM,9216,0,0.0,768.0,2038.4317,10.3582831,2455.88,151.1366,0.1968,8,2.27,768.0,24.0,1.112,24.0468,288.384,8.00662,989.779,195.528,0.254593,1.293714838471165
GEMM,10240,0,0.0,853.333,2516.5824,14.3548869,3402.8,149.5995,0.1753,8,2.27,853.333,24.0,1.112,24.0468,288.384,10.9842,1362.22,195.506,0.229108,1.306866854208773
GEMM,11264,0,0.0,938.667,3045.0647,18.8188517,4466.49,151.885,0.1618,8,2.27,938.667,24.0,1.112,24.0468,288.384,14.6038,1806.56,195.722,0.208511,1.2886270491242005
GEMM,12288,0,0.0,1024.0,3623.8787,24.6221231,5823.69,150.7121,0.1472,8,2.27,1024.0,24.0,1.112,24.0468,288.384,18.9585,2340.26,195.736,0.191148,1.2987379328533375
GEMM,13312,0,0.0,1109.33,4253.0243,31.1121809,7380.93,151.6455,0.1367,8,2.27,1109.33,24.0,1.112,24.0468,288.384,24.1059,2994.91,195.721,0.176431,1.2906458958180362
GEMM,14336,0,0.0,1194.67,4932.5015,39.1111674,9273.9,150.6653,0.1261,8,2.27,1194.67,24.0,1.112,24.0468,288.384,30.093,3736.03,195.816,0.163909,1.299676582593959
GEMM,15360,0,0.0,1280.0,5662.3104,47.8740592,11357.3,151.3922,0.1183,8,2.27,1280.0,24.0,1.112,24.0468,288.384,37.0134,4618.08,195.814,0.15298,1.293425062274744
GEMM,16384,0,0.0,1365.33,6442.4509,60.868612,14365.5,144.5095,0.1058,8,2.27,684.852365,24.0,1.112,24.0468,288.384,22.46497263455,2808.49680271,110.55435,2.9672695,2.7094897015982617
SpMV,1000,10000,0.01,0.142853,0.14,4.4301975e-06,0.000943449,4.5145,31.6022,8,2.27,0.0825824,24.0,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,0.3327010667738072
SpMV,2000,40000,0.01,0.153845,0.52,9.239922e-06,0.00201266,8.6581,56.278,8,2.27,0.09243555,24.0,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.5655075,0.6192375405875434
SpMV,5000,250000,0.01,0.16129,3.1,3.8914068e-05,0.00861738,12.8488,79.6628,8,2.27,0.10282145,24.0,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.85709825,28.3874625,1.6571236090942771
SpMV,10000,1000000,0.01,0.163934,12.2,0.000136098637,0.0305004,14.6952,89.6409,8,2.27,0.10794735,24.0,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.392127500000001,52.8825,3.3168416576088275
SpMV,12500,1562500,0.01,0.164474,19.0,0.000229101572,0.0510354,13.6402,82.9327,8,2.27,0.111365075,24.0,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,4.265664189706246
SpMV,15000,2250000,0.01,0.164835,27.3,0.000325218487,0.072606,13.8369,83.9436,8,2.27,0.114070325,24.0,1.112,24.0468,288.384,6.877122499999999e-05,0.010623585,9.5970425,68.73525,4.728990751582512
SpMV,60000,36000000,0.01,0.166205,433.2,0.013988421,2.98719,5.1471,30.9685,8,2.27,0.130325475,24.0,1.112,24.0468,288.384,0.00100562445,0.1559855249999999,14.5616175,106.5183,13.91018386635289
SpMV,75000,56250000,0.01,0.166297,676.5,0.0214776053,4.66235,5.238,31.4979,8,2.27,0.132050975,24.0,1.112,24.0468,288.384,0.00165458895,0.2404842525,15.4422425,114.4165,12.980628995497645
SpMV,100000,100000000,0.01,0.166389,1202.0,0.0387388874,8.44251,5.1628,31.0283,8,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,17.899225979015515
SpMV,125000,156250000,0.01,0.166445,1877.5,0.0594501111,12.9905,5.2565,31.5811,8,2.27,0.137351625,24.0,1.112,24.0468,288.384,0.004538456375,0.7740458499999999,17.836535,129.11974999999998,13.099191925139964
SpMV,150000,225000000,0.01,0.166482,2703.0,0.0865795874,18.8968,5.1975,31.2198,8,2.27,0.140066075,24.0,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,13.18661999777054
SpMV,200000,400000000,0.01,0.166528,4804.0,0.187704495,40.3798,4.262,25.5934,8,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,18.05898536039585
SpMV,250000,625000000,0.01,0.166556,7505.0,0.34055162,72.3912,3.6705,22.0378,8,2.27,0.14709225,24.0,1.112,24.0468,288.384,0.0192904462,3.16662815,19.892,135.832,17.65390061324761
SpMV,300000,900000000,0.01,0.166574,10806.0,0.605275766,127.068,2.9739,17.853,8,2.27,0.1493395,24.0,1.112,24.0468,288.384,0.028521241,4.60670085,19.666825,132.86950000000002,21.221929508607285
SpMV,1000,1000,0.001,0.0624922,0.032,2.912856e-06,0.000612792,0.6866,10.9872,8,2.27,0.0825824,24.0,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,0.2187510372976565
SpMV,2000,4000,0.001,0.090905,0.088,3.5716005e-06,0.000757505,2.2399,24.6399,8,2.27,0.09243555,24.0,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.5655075,0.2393601493152475
SpMV,5000,25000,0.001,0.124999,0.4,1.0469578e-05,0.00211193,4.7757,38.2063,8,2.27,0.10282145,24.0,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.85709825,28.3874625,0.4458383760097774
SpMV,10000,100000,0.001,0.142857,1.4,2.4791842e-05,0.00530953,8.0672,56.4704,8,2.27,0.10794735,24.0,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.392127500000001,52.8825,0.6041986615520342
SpMV,12500,156250,0.001,0.147059,2.125,3.52060275e-05,0.00772544,8.8763,60.3591,8,2.27,0.111365075,24.0,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,0.6555044099329154
SpMV,15000,225000,0.001,0.15,3.0,4.9455373e-05,0.0108667,9.0991,60.6608,8,2.27,0.114070325,24.0,1.112,24.0468,288.384,6.877122499999999e-05,0.010623585,9.5970425,68.73525,0.7191288653066745
SpMV,60000,3600000,0.001,0.162162,44.4,0.000612990324,0.135355,11.7457,72.4318,8,2.27,0.130325475,24.0,1.112,24.0468,288.384,0.00100562445,0.1559855249999999,14.5616175,106.5183,0.6095618737193591
SpMV,75000,5625000,0.001,0.163043,69.0,0.00182802403,0.391236,6.1542,37.7457,8,2.27,0.132050975,24.0,1.112,24.0468,288.384,0.00165458895,0.2404842525,15.4422425,114.4165,1.1048206444265207
SpMV,100000,10000000,0.001,0.163934,122.0,0.00367017482,0.782304,5.4493,33.2409,8,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,1.695796985787274
SpMV,125000,15625000,0.001,0.164474,190.0,0.00569132538,1.20951,5.4908,33.3841,8,2.27,0.137351625,24.0,1.112,24.0468,288.384,0.004538456375,0.7740458499999999,17.836535,129.11974999999998,1.254022273156696
SpMV,150000,22500000,0.001,0.164835,273.0,0.00817802774,1.74289,5.5025,33.3821,8,2.27,0.140066075,24.0,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,1.2455654661459636
SpMV,200000,40000000,0.001,0.165289,484.0,0.0146154245,3.22937,5.4737,33.1157,8,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,1.406144999785279
SpMV,250000,62500000,0.001,0.165563,755.0,0.0226954455,4.87374,5.5077,33.2666,8,2.27,0.14709225,24.0,1.112,24.0468,288.384,0.0192904462,3.16662815,19.892,135.832,1.1765122104847945
SpMV,300000,90000000,0.001,0.165746,1086.0,0.0331265196,7.13606,5.4337,32.7834,8,2.27,0.1493395,24.0,1.112,24.0468,288.384,0.028521241,4.60670085,19.666825,132.86950000000002,1.1614683807061552
SpMV,400000,160000000,0.001,0.165975,1928.0,0.0596258321,12.978,5.3668,32.335,8,2.27,1.5647805,24.0,1.112,24.0468,288.384,0.003957745,0.6871819499999999,41.52065,113.058375,15.065607334479608
SpMV,500000,250000000,0.001,0.166113,3010.0,0.0943745069,20.5957,5.298,31.8942,8,2.27,0.150801,24.0,1.112,24.0468,288.384,0.0075498303333333,1.306483,22.117966666666664,147.1326666666667,12.500215598664004
SpMV,1000000,1000000000,0.001,0.166389,12020.0,0.466982148,100.233,4.2828,25.7397,8,2.27,0.1577266666666666,24.0,1.112,24.0468,288.384,0.0355828526666666,5.981133666666666,22.355166666666666,142.32033333333334,13.123797363145648
SpMV,1000,1000,0.0001,0.0624922,0.032,2.817905e-06,0.000586333,0.7097,11.3574,8,2.27,0.0825824,24.0,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,0.2116203621999346
SpMV,2000,2000,0.0001,0.0624961,0.064,3.2106565e-06,0.000673918,1.2459,19.9349,8,2.27,0.09243555,24.0,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.5655075,0.2151705430772478
SpMV,5000,5000,0.0001,0.0624984,0.16,4.665017e-06,0.000951291,2.1436,34.2987,8,2.27,0.10282145,24.0,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.85709825,28.3874625,0.198655915581125
SpMV,10000,10000,0.0001,0.0624992,0.32,7.579669e-06,0.00150805,2.6386,42.2187,8,2.27,0.10794735,24.0,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.392127500000001,52.8825,0.1847230982194645
SpMV,12500,15625,0.0001,0.0714279,0.4375,9.869892e-06,0.00209729,3.1662,44.3271,8,2.27,0.111365075,24.0,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,0.1837684678159614
SpMV,15000,22500,0.0001,0.0789468,0.57,1.17601075e-05,0.00250497,3.8265,48.4693,8,2.27,0.114070325,24.0,1.112,24.0468,288.384,6.877122499999999e-05,0.010623585,9.5970425,68.73525,0.1710033157036246
SpMV,60000,360000,0.0001,0.130435,5.52,8.9501368e-05,0.0195191,8.0446,61.6751,8,2.27,0.130325475,24.0,1.112,24.0468,288.384,0.00100562445,0.1559855249999999,14.5616175,106.5183,0.0890007875206295
SpMV,75000,562500,0.0001,0.136364,8.25,0.000157043409,0.033905,7.1636,52.5333,8,2.27,0.132050975,24.0,1.112,24.0468,288.384,0.00165458895,0.2404842525,15.4422425,114.4165,0.0949138509597807
SpMV,100000,1000000,0.0001,0.142857,14.0,0.000193948808,0.043113,10.312,72.184,8,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,0.0896136615103894
SpMV,125000,1562500,0.0001,0.147059,21.25,0.000326269925,0.0720014,9.578,65.1301,8,2.27,0.137351625,24.0,1.112,24.0468,288.384,0.004538456375,0.7740458499999999,17.836535,129.11974999999998,0.0718900652647564
SpMV,150000,2250000,0.0001,0.15,30.0,0.000469310857,0.103513,9.5885,63.9235,8,2.27,0.140066075,24.0,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,0.0714790185300309
SpMV,200000,4000000,0.0001,0.153846,52.0,0.000944042683,0.207537,8.4742,55.0823,8,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,0.0908260241284356
SpMV,250000,6250000,0.0001,0.15625,80.0,0.00228374641,0.485645,5.4735,35.0302,8,2.27,0.14709225,24.0,1.112,24.0468,288.384,0.0192904462,3.16662815,19.892,135.832,0.1183874331533088
SpMV,300000,9000000,0.0001,0.157895,114.0,0.00346228416,0.736644,5.1989,32.9262,8,2.27,0.1493395,24.0,1.112,24.0468,288.384,0.028521241,4.60670085,19.666825,132.86950000000002,0.1213931806123022
SpMV,400000,16000000,0.0001,0.16,200.0,0.00613797354,1.30194,5.2134,32.584,8,2.27,1.5647805,24.0,1.112,24.0468,288.384,0.003957745,0.6871819499999999,41.52065,113.058375,1.5508764561638002
SpMV,500000,25000000,0.0001,0.16129,310.0,0.00929437335,1.97599,5.3796,33.3535,8,2.27,0.150801,24.0,1.112,24.0468,288.384,0.0075498303333333,1.306483,22.117966666666664,147.1326666666667,1.231070492930724
SpMV,1000000,100000000,0.0001,0.163934,1220.0,0.0363011573,7.87411,5.5095,33.6077,8,2.27,0.1577266666666666,24.0,1.112,24.0468,288.384,0.0355828526666666,5.981133666666666,22.355166666666666,142.32033333333334,1.020186819760132
SpMV,2000000,400000000,0.0001,0.165289,4840.0,0.145343115,31.4463,5.5042,33.3005,8,2.27,0.1595675,24.0,1.112,24.0468,288.384,0.01774859,3.1313435000000003,23.968400000000003,150.17149999999998,8.188995013124986
SpMV,1000,1000,1e-05,0.0624922,0.032,2.827033e-06,0.000580504,0.7075,11.3207,8,2.27,0.0825824,24.0,1.112,24.0468,288.384,1.331585e-05,0.0016288625,0.4794285,4.3792,0.2123058610603153
SpMV,2000,2000,1e-05,0.0624961,0.064,3.2308565e-06,0.00067639,1.2381,19.8102,8,2.27,0.09243555,24.0,1.112,24.0468,288.384,1.492145e-05,0.0016888375,1.646911,12.5655075,0.216524298911969
SpMV,5000,5000,1e-05,0.0624984,0.16,4.570014e-06,0.00096002,2.1882,35.0117,8,2.27,0.10282145,24.0,1.112,24.0468,288.384,2.34829e-05,0.00255208,3.85709825,28.3874625,0.1946102908925218
SpMV,10000,10000,1e-05,0.0624992,0.32,6.6943375e-06,0.00142566,2.9876,47.8022,8,2.27,0.10794735,24.0,1.112,24.0468,288.384,4.10326e-05,0.0056353775,7.392127500000001,52.8825,0.1631468027860773
SpMV,12500,12500,1e-05,0.0624994,0.4,7.8253545e-06,0.00166235,3.1947,51.1164,8,2.27,0.111365075,24.0,1.112,24.0468,288.384,5.37083e-05,0.0078031375,8.60267,61.5024,0.1457010275879147
SpMV,15000,15000,1e-05,0.0624995,0.48,8.8173765e-06,0.00188311,3.4024,54.4384,8,2.27,0.114070325,24.0,1.112,24.0468,288.384,6.877122499999999e-05,0.010623585,9.5970425,68.73525,0.1282131661897836
SpMV,60000,60000,1e-05,0.0624999,1.92,2.87957625e-05,0.00622017,4.1673,66.6766,8,2.27,0.130325475,24.0,1.112,24.0468,288.384,0.00100562445,0.1559855249999999,14.5616175,106.5183,0.0286347080164966
SpMV,75000,75000,1e-05,0.0624999,2.4,3.570168e-05,0.00774165,4.2015,67.2238,8,2.27,0.132050975,24.0,1.112,24.0468,288.384,0.00165458895,0.2404842525,15.4422425,114.4165,0.0215773712256448
SpMV,100000,100000,1e-05,0.0624999,3.2,4.59319405e-05,0.0100283,4.3543,69.6684,8,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,0.0212227618768471
SpMV,125000,156250,1e-05,0.0714285,4.375,7.96501271e-05,0.0171496,3.9234,54.9278,8,2.27,0.137351625,24.0,1.112,24.0468,288.384,0.004538456375,0.7740458499999999,17.836535,129.11974999999998,0.0175500479719825
SpMV,150000,225000,1e-05,0.0789473,5.7,9.7731558e-05,0.02117,4.6044,58.3231,8,2.27,0.140066075,24.0,1.112,24.0468,288.384,0.0065657149,1.1015155,18.182405,127.472,0.0148851358136187
SpMV,200000,400000,1e-05,0.090909,8.8,0.000128786752,0.0281876,6.2118,68.33,8,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,0.0123905294275501
SpMV,250000,625000,1e-05,0.1,12.5,0.000202034718,0.0439258,6.1871,61.8706,8,2.27,0.14709225,24.0,1.112,24.0468,288.384,0.0192904462,3.16662815,19.892,135.832,0.0104733045521777
SpMV,300000,900000,1e-05,0.107143,16.8,0.000239417324,0.0525923,7.5183,70.1704,8,2.27,0.1493395,24.0,1.112,24.0468,288.384,0.028521241,4.60670085,19.666825,132.86950000000002,0.0083943515641552
SpMV,400000,1600000,1e-05,0.117647,27.2,0.000411224982,0.0900885,7.7816,66.1439,8,2.27,1.5647805,24.0,1.112,24.0468,288.384,0.003957745,0.6871819499999999,41.52065,113.058375,0.1039038599000188
SpMV,500000,2500000,1e-05,0.125,40.0,0.000745573434,0.155785,6.7062,53.65,8,2.27,0.150801,24.0,1.112,24.0468,288.384,0.0075498303333333,1.306483,22.117966666666664,147.1326666666667,0.0987536674444472
SpMV,1000000,10000000,1e-05,0.142857,140.0,0.00431987415,0.924001,4.6298,32.4084,8,2.27,0.1577266666666666,24.0,1.112,24.0468,288.384,0.0355828526666666,5.981133666666666,22.355166666666666,142.32033333333334,0.1214032553957309
SpMV,2000000,40000000,1e-05,0.153846,520.0,0.0160225587,3.41411,4.993,32.4542,8,2.27,0.1595675,24.0,1.112,24.0468,288.384,0.01774859,3.1313435000000003,23.968400000000003,150.17149999999998,0.9027510748741168
SpMV,5000000,250000000,1e-05,0.16129,3100.0,0.0925360737,20.1257,5.4033,33.5004,8,2.27,0.16129,24.0,1.112,24.0468,288.384,0.022162,3.75052,22.5611,139.879,4.17543875552748
SpMV,10000000,1000000000,1e-05,0.163934,12200.0,0.364627965,79.5484,5.485,33.4588,8,2.27,0.163934,24.0,1.112,24.0468,288.384,0.0806244,14.0544,24.8064,151.319,4.522551051542709
FFT,16384,0,0.0,4.37473,0.2622,3.14143448e-05,0.00674691,36.5082,8.3452,8,2.27,684.852365,24.0,1.112,24.0468,288.384,22.46497263455,2808.49680271,110.55435,2.9672695,1.3983700452715582e-06
FFT,24000,0,0.0,4.54692,0.384,5.46627578e-05,0.0117547,31.9429,7.0252,8,2.27,4.54692,24.0,1.112,24.0468,288.384,4.41078e-05,0.00392824,39.5868,8.7063,1.2392991216972964
FFT,32768,0,0.0,4.68736,0.5243,5.52634031e-05,0.0119541,44.4707,9.4874,8,2.27,4.68736,24.0,1.112,24.0468,288.384,5.31416e-05,0.00544762,46.2462,9.86616,1.0399273469372394
FFT,48000,0,0.0,4.85951,0.768,9.74665146e-05,0.0210808,38.2919,7.8798,8,2.27,4.85951,24.0,1.112,24.0468,288.384,5.86713e-05,0.00645158,63.6117,13.0902,1.6612298449156573
FFT,65536,0,0.0,4.99992,1.0486,9.66606237e-05,0.0212902,54.2401,10.8482,8,2.27,4.99992,24.0,1.112,24.0468,288.384,5.54251e-05,0.00588468,94.5939,18.9191,1.7439864555950282
FFT,100000,0,0.0,5.19046,1.6,0.000195554101,0.0426463,42.4681,8.182,8,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,0.090355383952566
FFT,131072,0,0.0,5.31246,2.0972,0.00018319786,0.0405891,60.8147,11.4476,8,2.27,5.31246,24.0,1.112,24.0468,288.384,9.75757e-05,0.0107697,114.179,21.4927,1.877494704111782
